"","Open","High","Low","Close","rsi","fastK","fastD","slowD","SMI","signal","SMA","futureprice22","futureprice23","futureprice24","futureprice25","futureprice26","futureprice27","futureprice28"
"2013-10-16",500.789996,17.9475,17.829643,501.110008,60.8857681158004,0.949502432573986,0.920900743840878,0.881524055533702,26.8648423393188,18.4701494710485,458.876900159999,524.990004,518.629972,519.549996,514.999996,521.140004,519.79998,523.74
"2013-10-17",499.979984,18.027857,17.845715,504.499996,62.709614664445,0.990780376584737,0.939982621634986,0.918838365333507,30.5226678399612,20.8806531448311,459.507500199999,518.629972,519.549996,514.999996,521.140004,519.79998,523.74,533.399972
"2013-10-18",505.990016,18.187857,18.061071,508.890004,64.9864984709668,0.988057062908747,0.976113290689155,0.945665552055006,34.5683097254318,23.6181844609512,460.146900359999,519.549996,514.999996,521.140004,519.79998,523.74,533.399972,545.959988
"2013-10-21",511.77,18.725,18.268572,521.360028,70.4970610519264,0.936115324497693,0.971650921330391,0.962582277884844,39.1515254113767,26.7248526510363,460.844700679999,514.999996,521.140004,519.79998,523.74,533.399972,545.959988,556.070032
"2013-10-22",526.410024,18.873215,18.143929,519.870008,69.0976883286263,0.82898125110923,0.917717879505222,0.955160697174922,42.3240351873513,29.8446891582993,461.546100399999,521.140004,519.79998,523.74,533.399972,545.959988,556.070032,551.230036
"2013-10-23",518.999964,18.77393,18.535713,524.959988,71.2007510071219,0.930435889107293,0.898510821571404,0.929293207469005,46.1517614286718,33.1061036123738,462.288500239999,519.79998,523.74,533.399972,545.959988,556.070032,551.230036,566.319992
"2013-10-24",525,19.016787,18.65893,531.910008,73.8205963763297,0.98966547791158,0.916360872709366,0.910863191261997,50.8727206213686,36.6594270141728,463.114500519999,523.74,533.399972,545.959988,556.070032,551.230036,566.319992,565.000016
"2013-10-25",531.319992,19.043928,18.753929,525.960008,68.1083072944027,0.867698276534154,0.929266547851007,0.914712747377259,53.8051098289261,40.0885635771235,463.923000519999,533.399972,545.959988,556.070032,551.230036,566.319992,565.000016,567.900004
"2013-10-28",529.03998,18.964287,18.686071,529.880008,69.7680927674299,0.939035892502365,0.932133215649365,0.925920212069912,56.5727409164108,43.3853990449809,464.837200519999,545.959988,556.070032,551.230036,566.319992,565.000016,567.900004,560.019964
"2013-10-29",536.27,19.258928,18.376429,516.679968,58.6911294145212,0.582732032809035,0.796488733948516,0.885962832482962,54.7880400486301,45.6659272457108,465.585900079999,556.070032,551.230036,566.319992,565.000016,567.900004,560.019964,566.430004
"2013-10-30",519.610028,18.84,18.465,524.900012,62.6662396904517,0.734701843114011,0.752156589475135,0.826926179691005,53.5296861348973,47.2386790235481,466.446000159999,551.230036,566.319992,565.000016,567.900004,560.019964,566.430004,565.549992
"2013-10-31",525,18.838928,18.616785,522.699968,60.9750211639901,0.668336193187748,0.661923356370263,0.736856226597971,51.6424558594988,48.1194343907382,467.296999959999,566.319992,565.000016,567.900004,560.019964,566.430004,565.549992,561.359988
"2013-11-01",524.02,18.742857,18.422857,520.03,58.8976068774976,0.560484676498159,0.654507570933304,0.689529172259567,48.8056232387669,48.256672160344,468.175399999999,565.000016,567.900004,560.019964,566.430004,565.549992,561.359988,560.53998
"2013-11-04",521.099992,18.815001,18.528929,526.75,62.3723752407613,0.687656415620397,0.638825761768766,0.651752229690777,47.3620487338583,48.0777474750468,469.083299999999,567.900004,560.019964,566.430004,565.549992,561.359988,560.53998,554.429988
"2013-11-05",524.580028,18.888929,18.678572,525.449988,61.2928535761065,0.651250731489167,0.633130607869239,0.642154646857103,45.7114998459765,47.6044979492328,470.037299759999,560.019964,566.430004,565.549992,561.359988,560.53998,554.429988,557.499964
"2013-11-06",524.150004,18.745001,18.507143,520.920008,57.5547295725712,0.45348902247931,0.597465389862956,0.62314058650032,42.7701218289563,46.6376227251775,470.926499959999,566.430004,565.549992,561.359988,560.53998,554.429988,557.499964,554.990016
"2013-11-07",519.580012,18.685356,18.299286,512.489964,51.2862392830905,0.1428557335029,0.415865162490457,0.548820386740884,37.3759537491634,44.7852889299747,471.733699639999,565.549992,561.359988,560.53998,554.429988,557.499964,554.990016,550.769996
"2013-11-08",514.579996,18.611786,18.306786,520.560012,56.2037959190351,0.401345651431079,0.332563469137761,0.448631340497058,33.0138583530795,42.4310028145956,472.709299719999,561.359988,560.53998,554.429988,557.499964,554.990016,550.769996,544.46
"2013-11-11",519.990016,18.631071,18.371786,519.05,55.0833092356315,0.248232153240482,0.264144512724818,0.337524381451012,28.6669459941919,39.6781914505149,473.731399679999,560.53998,554.429988,557.499964,554.990016,550.769996,544.46,549.019996
"2013-11-12",517.669992,18.71143,18.464287,520.010036,55.6881660523797,0.283961102161016,0.311179635610857,0.302629205824478,24.6682121526281,36.6761955909375,474.796500079999,554.429988,557.499964,554.990016,550.769996,544.46,549.019996,570.089996
"2013-11-13",518,18.651787,18.462856,520.630012,56.0993046675571,0.307034289870598,0.279742515090696,0.285022221142123,21.0421324509317,33.5493829629364,475.977400079999,557.499964,554.990016,550.769996,544.46,549.019996,570.089996,567.67004
"2013-11-14",522.80998,18.902857,18.638214,528.160024,60.8504741674562,0.587273170619877,0.392756187550495,0.327892779417349,19.7400821867218,30.7875228076934,477.232700279999,554.990016,550.769996,544.46,549.019996,570.089996,567.67004,563.900008
"2013-11-15",526.580012,18.89607,18.731787,524.990004,58.0044320583628,0.46929688362952,0.454534781373329,0.37567782800484,20.0411191893872,28.6382420840322,478.501900239999,550.769996,544.46,549.019996,570.089996,567.67004,563.900008,560.089992
"2013-11-18",524.990004,18.828215,18.507143,518.629972,52.6807591815238,0.369820617624108,0.475463557291166,0.440918175404996,18.9637410597814,26.703341879182,479.750400079999,544.46,549.019996,570.089996,567.67004,563.900008,560.089992,554.51998
"2013-11-19",519.02998,18.692142,18.498928,519.549996,53.3477915808747,0.424259946220083,0.421125815824568,0.450374718163021,17.7001689497606,24.9027072932978,480.980599959999,549.019996,570.089996,567.67004,563.900008,560.089992,554.51998,561.019984
"2013-11-20",519.229984,18.58643,18.368929,514.999996,49.6223048832006,0.155028985819399,0.316369849887861,0.404319741001198,14.8911738985684,22.9004006143519,482.038399919999,570.089996,567.67004,563.900008,560.089992,554.51998,561.019984,553.129976
"2013-11-21",517.599992,18.614643,18.345358,521.140004,54.2639064927973,0.518343326634315,0.36587741955793,0.367791028423453,13.6401314109726,21.048346773676,483.064900079999,567.67004,563.900008,560.089992,554.51998,561.019984,553.129976,540.98002
"2013-11-22",519.51998,18.648571,18.518929,519.79998,53.1137294669039,0.439051909385975,0.370808073946561,0.35101844779745,12.4628637530307,19.331250169547,484.054899999999,563.900008,560.089992,554.51998,561.019984,553.129976,540.98002,543.929988
"2013-11-25",521.019996,18.781071,18.607143,523.74,56.0626179060385,0.672189353033858,0.543194863018047,0.426626785507512,12.7472012416002,18.0144403839576,485.118100039999,560.089992,554.51998,561.019984,553.129976,540.98002,543.929988,540.040032
"2013-11-26",524.119988,19.147858,18.714287,533.399972,62.3199134749732,0.884678023785844,0.665306428735223,0.526436455233277,15.6185336789918,17.5352590429645,486.301599839999,554.51998,561.019984,553.129976,540.98002,543.929988,540.040032,543.460008
"2013-11-27",536.310012,19.5,19.049999,545.959988,68.5845368669216,0.9988023942059,0.851889923675198,0.686797071809489,21.5219770367551,18.3326026417226,487.537699599999,561.019984,553.129976,540.98002,543.929988,540.040032,543.460008,536.519984
"2013-11-29",549.480036,19.940357,19.564644,556.070032,72.5418617046783,0.949396206517999,0.944292208169912,0.820496186860111,28.7236546360329,20.4108130405847,488.891100039999,553.129976,540.98002,543.929988,540.040032,543.460008,536.519984,532.939988
"2013-12-02",558.000016,20.154642,19.672144,551.230036,68.1180457112368,0.741414283219218,0.896537627981037,0.897573253275382,32.4578218556751,22.8202148036028,490.130500439999,540.98002,543.929988,540.040032,543.460008,536.519984,532.939988,535.73002
"2013-12-03",558.29998,20.227858,19.917143,566.319992,73.536581605172,0.998861088977423,0.896557192904878,0.912462343018608,39.2329043434975,26.1027527115817,491.528600359999,543.929988,540.040032,543.460008,536.519984,532.939988,535.73002,546.390012
"2013-12-04",565.499984,20.328215,20.029285,565.000016,72.3777906763637,0.924531622804872,0.888268998333835,0.893787939739916,45.0008960049352,29.8823813702524,492.904200599999,540.040032,543.460008,536.519984,532.939988,535.73002,546.390012,557.359992
"2013-12-05",572.650008,20.540714,20.22893,567.900004,73.3706265189735,0.882219102505471,0.93520393809592,0.90667670977821,49.3913048694326,33.7841660700884,494.281200559999,543.460008,536.519984,532.939988,535.73002,546.390012,557.359992,554.250004
"2013-12-06",565.78998,20.241072,19.984644,560.019964,66.3879023577995,0.754025770763375,0.853592165357904,0.892355033929219,50.7203347541516,37.1713998069011,495.578300279999,536.519984,532.939988,535.73002,546.390012,557.359992,554.250004,540.670004
"2013-12-09",560.900004,20.342142,20.032143,566.430004,68.9745526210946,0.858304985615089,0.831516619627976,0.873437574360599,52.7747498018476,40.2920698058904,496.925000319999,532.939988,535.73002,546.390012,557.359992,554.250004,540.670004,549.070032
"2013-12-10",563.579996,20.281429,20.042856,565.549992,68.1986090290614,0.843988856477036,0.818773204285164,0.834627329757014,54.5874864245616,43.1511531296246,498.331000159999,535.73002,546.390012,557.359992,554.250004,540.670004,549.070032,551.510036
"2013-12-11",567,20.391787,19.98893,561.359988,64.4792203659495,0.775825424213658,0.826039755435259,0.825443193116133,54.8801355827921,45.4969496202581,499.681500079999,546.390012,557.359992,554.250004,540.670004,549.070032,551.510036,556.179988
"2013-12-12",562.140012,20.190714,20.001072,560.53998,63.7464958914835,0.742094733119496,0.787303004603394,0.810705321441272,54.399300174779,47.2774197311623,501.096999759999,557.359992,554.250004,540.670004,549.070032,551.510036,556.179988,546.070028
"2013-12-13",562.850008,20.102858,19.77393,554.429988,58.419459197705,0.617473058915344,0.711797738749497,0.775046832929383,52.1456759414665,48.2510709732231,502.236199639999,554.250004,540.670004,549.070032,551.510036,556.179988,546.070028,550.499964
"2013-12-16",555.020032,20.094286,19.821787,557.499964,60.2182960436687,0.65506368445057,0.671543825495134,0.723548189616008,49.6840624631574,48.53766927121,503.426199359999,540.670004,549.070032,551.510036,556.179988,546.070028,550.499964,506.500036
"2013-12-17",555.809996,19.98,19.763571,554.990016,58.0087180480586,0.517250446933184,0.596595730099697,0.659979098114776,45.7655041460418,47.9832362461764,504.566199479999,549.070032,551.510036,556.179988,546.070028,550.499964,506.500036,500.749984
"2013-12-18",549.700004,19.694643,19.242857,550.769996,54.39484348764,0.329389139173267,0.500567756852338,0.589569104149056,41.0271938267548,46.592027762292,505.595999439999,551.510036,556.179988,546.070028,550.499964,506.500036,500.749984,499.77998
"2013-12-19",549.5,19.642857,19.418928,544.46,49.4355642802369,0.155751365520238,0.334130317208894,0.477097934720309,34.66947898215,44.2075180062636,506.507399159999,556.179988,546.070028,550.499964,506.500036,500.749984,499.77998,500.599988
"2013-12-20",545.430004,19.700357,19.457857,549.019996,52.7856426886547,0.28123283227659,0.25545777899003,0.36338528435042,29.1607610062487,41.1981666062607,507.472299319999,546.070028,550.499964,506.500036,500.749984,499.77998,500.599988,501.52998
"2013-12-23",567.999964,20.382856,20.098572,570.089996,64.491979715294,0.861034767312578,0.4326729883698,0.340753694856241,29.3745864246762,38.8334505699438,508.606399559999,550.499964,506.500036,500.749984,499.77998,500.599988,501.52998,508.78996
"2013-12-24",569.889992,20.424286,20.215357,567.67004,62.5730379337758,0.794442685134032,0.645570094907731,0.444566954089186,31.3242490012236,37.3316102561997,509.657700159999,506.500036,500.749984,499.77998,500.599988,501.52998,508.78996,512.590008
"2013-12-26",568.100008,20.339287,20.120714,563.900008,59.5978856959532,0.75876671386939,0.804748055438665,0.627663712905398,32.8038060038263,36.4260494057251,510.602200359999,500.749984,499.77998,500.599988,501.52998,508.78996,512.590008,512.509984
"2013-12-27",563.820012,20.157499,19.982143,560.089992,56.6655896712202,0.64359093944706,0.732266779483492,0.727528309943295,33.0966785990195,35.7601752443839,511.550600119999,499.77998,500.599988,501.52998,508.78996,512.590008,512.509984,519.679972
"2013-12-30",557.460008,20.003214,19.725714,554.51998,52.5917094069133,0.475210952160478,0.625856201825641,0.720957012249265,31.5388341437165,34.9159070242505,512.446000079999,500.599988,501.52998,508.78996,512.590008,512.509984,519.679972,528.99
"2013-12-31",554.170008,20.045713,19.785713,561.019984,56.5201406388221,0.671704351255981,0.596835414287837,0.651652798532323,31.1705292092569,34.1668314612517,513.446099879999,501.52998,508.78996,512.590008,512.509984,519.679972,528.99,535.96004
"2014-01-02",555.68002,19.893929,19.715,553.129976,50.9961750422763,0.433191499446857,0.526702267621103,0.583131294578193,29.0782393504393,33.1491130390893,514.432899959999,508.78996,512.590008,512.509984,519.679972,528.99,535.96004,535.919972
"2014-01-03",552.860028,19.775,19.301071,540.98002,43.8835286524622,0.0659015480405503,0.390265799581127,0.504601160496689,23.2231371012144,31.1639178515143,515.169100039999,512.590008,512.509984,519.679972,528.99,535.96004,535.919972,544.43004
"2014-01-06",537.450004,19.52857,19.057142,543.929988,45.858019110151,0.269853797405395,0.256315614964266,0.391094560722165,17.7948603571226,28.490106352636,515.712699599999,512.509984,519.679972,528.99,535.96004,535.919972,544.43004,543.989964
"2014-01-07",544.320028,19.498571,19.21143,540.040032,43.6757077974227,0.16823538705506,0.167996910833666,0.271526108459686,11.7418127543985,25.1404476329885,516.128099759999,519.679972,528.99,535.96004,535.919972,544.43004,543.989964,545.990004
"2014-01-08",538.809992,19.484285,19.23893,543.460008,46.1041073014541,0.257576378201567,0.231888520887339,0.218733682228423,6.74919806689657,21.4621977197701,516.583600119999,528.99,535.96004,535.919972,544.43004,543.989964,545.990004,537.370008
"2014-01-09",546.79996,19.530714,19.119642,536.519984,42.1341885016614,0.076280187017609,0.16736398409141,0.189083138604138,0.462963029751152,17.2623507817663,516.925499999999,535.96004,535.919972,544.43004,543.989964,545.990004,537.370008,531.150004
"2014-01-10",539.829976,19.314285,18.968214,532.939988,40.2106987406517,0.0448858298216014,0.12624746501359,0.175166656664112,-6.50064246062142,12.5097521332888,517.177499719999,535.919972,544.43004,543.989964,545.990004,537.370008,531.150004,525.249984
"2014-01-13",529.910024,19.375,18.924286,535.73002,42.4169806530397,0.139286000000001,0.0868173389464018,0.126809596017133,-12.3195381331215,7.54389408000672,517.524099959999,544.43004,543.989964,545.990004,537.370008,531.150004,525.249984,527.54996
"2014-01-14",538.220004,19.526072,19.202143,546.390012,50.0075495892292,0.393095333333335,0.192422387718311,0.1351623972261,-14.3206508023657,3.17098510353224,517.964399959999,543.989964,545.990004,537.370008,531.150004,525.249984,527.54996,522.06
"2014-01-15",553.520016,20.007143,19.702143,557.359992,56.3799069585812,0.693588202411165,0.408656511914832,0.229298746193181,-11.5311491546004,0.230558251905724,518.508400199999,545.990004,537.370008,531.150004,525.249984,527.54996,522.06,517.350008
"2014-01-16",554.900024,19.887501,19.702856,554.250004,54.2679892572482,0.705763724514744,0.597482420086413,0.399520439906518,-7.81818105566346,-1.37918960960811,519.040700079999,537.370008,531.150004,525.249984,527.54996,522.06,517.350008,527.670024
"2014-01-17",551.48002,19.716785,19.282143,540.670004,46.1404320928279,0.34363092738092,0.580994284768941,0.529044405590061,-7.66059784721366,-2.63547125712922,519.417699919999,531.150004,525.249984,527.54996,522.06,517.350008,527.670024,526.240036
"2014-01-21",540.990016,19.645357,19.300714,549.070032,51.0263321692034,0.611148117532395,0.553514256476017,0.57733032044379,-6.16664551155214,-3.34170610801381,520.022500479998,525.249984,527.54996,522.06,517.350008,527.670024,526.240036,527.760016
"2014-01-22",550.910024,19.903214,19.564644,551.510036,52.3777393175711,0.713391518917089,0.556056854610132,0.563521798618363,-3.6067257496331,-3.39471003633767,520.628600799999,527.54996,522.06,517.350008,527.670024,526.240036,527.760016,531.239996
"2014-01-23",549.94002,19.875,19.4575,556.179988,54.9405472258567,0.867413702825028,0.730651113091502,0.613407408059217,0.53908414847481,-2.60795119937517,521.273400479999,522.06,517.350008,527.670024,526.240036,527.760016,531.239996,532.359996
"2014-01-24",553.999964,19.843571,19.455357,546.070028,48.8158000907452,0.533971706328721,0.704925642690278,0.663877870130637,2.12079045604486,-1.66220286829116,521.861900559999,517.350008,527.670024,526.240036,527.760016,531.239996,532.359996,530.749996
"2014-01-27",550.069996,19.814285,19.491072,550.499964,51.3737870611145,0.680077794205516,0.69382106778642,0.709799274522733,4.1208037057057,-0.505601553491792,522.481100119999,527.670024,526.240036,527.760016,531.239996,532.359996,530.749996,530.440008
"2014-01-28",508.76,18.392857,17.93107,506.500036,33.4777232097388,0.0762097479231224,0.430086416152451,0.609611042209716,-2.60426271355145,-0.925333785503724,522.559200799999,526.240036,527.760016,531.239996,532.359996,530.749996,530.440008,530.92004
"2014-01-29",503.95002,18.120358,17.807858,500.749984,31.9131698733358,0.0345885139943215,0.263625352040985,0.462510945326618,-12.0890502922343,-3.15807708684985,522.614000999999,527.760016,531.239996,532.359996,530.749996,530.440008,530.92004,536.08996
"2014-01-30",502.539996,18.089287,17.739286,499.77998,31.6444999003499,0.04850349911833,0.0531005870119227,0.248937451735119,-21.1844801605945,-6.76335770159878,522.629600919999,531.239996,532.359996,530.749996,530.440008,530.92004,536.08996,536.609976
"2014-01-31",495.179972,17.911785,17.626785,500.599988,32.1644192523388,0.105776526051963,0.0629561797215363,0.126560706258147,-28.4727081394665,-11.1052277891723,522.573901079999,532.359996,530.749996,530.440008,530.92004,536.08996,536.609976,530.650008
"2014-02-03",502.609996,18.133215,17.832144,501.52998,32.7888006699431,0.119729889369581,0.0913366381799561,0.0691311349711377,-34.2615804674262,-15.7364983248231,522.642800959999,530.749996,530.440008,530.92004,536.08996,536.609976,530.650008,524.69004
"2014-02-04",505.849988,18.195,17.955713,508.78996,37.6161166042615,0.228656781879028,0.151387732433522,0.101893516778338,-37.204080052161,-20.0300146702907,523.053600159999,530.440008,530.92004,536.08996,536.609976,530.650008,524.69004,526.740004
"2014-02-05",506.560012,18.402857,18.080357,512.590008,40.0435016937524,0.298713906737262,0.215700192661955,0.152808187758477,-38.2640923508108,-23.6768302063947,523.452600159999,530.92004,536.08996,536.609976,530.650008,524.69004,526.740004,531.399988
"2014-02-06",510.060012,18.339287,18.13607,512.509984,40.0081971086734,0.297458431604939,0.274943040073741,0.214010321723072,-38.7245605025844,-26.6863762656326,523.928700119999,536.08996,536.609976,530.650008,524.69004,526.740004,531.399988,531.260016
"2014-02-07",521.379992,18.676071,18.477858,519.679972,44.7116375286483,0.40994645561096,0.335372931317718,0.275338721351137,-37.4790411280887,-28.8449092381239,524.624299919999,536.609976,530.650008,524.69004,526.740004,531.399988,531.260016,528.700004
"2014-02-10",518.659988,18.999643,18.5,528.99,50.1741868371131,0.556008994789646,0.421137960668513,0.343817977353323,-33.8905729025434,-29.8540419710078,525.360999799999,530.650008,524.69004,526.740004,531.399988,531.260016,528.700004,532.869988
"2014-02-11",530.609996,19.205357,18.910713,535.96004,53.8503832620044,0.673710032181086,0.546555160860562,0.43435535094893,-28.4365738513237,-29.570548347071,526.073799999999,524.69004,526.740004,531.399988,531.260016,528.700004,532.869988,539.190008
"2014-02-12",536.950008,19.27,19.044287,535.919972,53.8257976023527,0.682616183970847,0.637445070313858,0.535046063947644,-22.7744167776643,-28.2113220331896,526.709999759999,526.740004,531.399988,531.260016,528.700004,532.869988,539.190008,544.989984
"2014-02-13",534.659972,19.458929,19.078571,544.43004,58.1917145765481,0.830694857142858,0.729007024431595,0.637669085202004,-14.9538113707873,-25.5598199007092,527.480200239999,531.399988,531.260016,528.700004,532.869988,539.190008,544.989984,539.779996
"2014-02-14",542.469984,19.499287,19.32893,543.989964,57.886900021791,0.962043298218107,0.825118113110602,0.730523402618684,-7.03298863063765,-21.8544536466949,528.013699639999,531.260016,528.700004,532.869988,539.190008,544.989984,539.779996,537.46
"2014-02-18",546,19.685356,19.486071,545.990004,58.9395735053883,0.909785477401557,0.900841210920838,0.818322116154344,0.394807317811403,-17.4046014537936,528.582599719999,528.700004,532.869988,539.190008,544.989984,539.779996,537.46,536.859988
"2014-02-19",544.749996,19.531786,19.083929,537.370008,52.8123334588738,0.760236591305329,0.877355122308329,0.867771482113256,5.53930514122869,-12.8158201347892,529.140999799999,532.869988,539.190008,544.989984,539.779996,537.46,536.859988,536.740036
"2014-02-20",532.989996,19.178572,18.892857,531.150004,48.8648294775275,0.652325326646495,0.774115798451125,0.850770710560097,7.97549108518087,-8.65755789079515,529.590299839999,539.190008,544.989984,539.779996,537.46,536.859988,536.740036,541.650004
"2014-02-21",532.789992,19.091785,18.735714,525.249984,45.3984526421736,0.500096049453599,0.637552655801805,0.763007858853752,8.01599281859494,-5.32284774891713,530.015299519999,544.989984,539.779996,537.46,536.859988,536.740036,541.650004,542.54998
"2014-02-24",523.150012,18.925714,18.657858,527.54996,46.9774962414493,0.511872681241158,0.554764685780415,0.655477713344448,7.44546169099307,-2.76918586093509,530.523298759999,539.779996,537.46,536.859988,536.740036,541.650004,542.54998,538.79
"2014-02-25",529.380012,18.913214,18.607143,522.06,43.72686244175,0.351802711403559,0.454590480699436,0.548969274093885,5.46853814426287,-1.1216410598955,530.864298719999,537.46,536.859988,536.740036,541.650004,542.54998,538.79,531.81996
"2014-02-26",523.609996,18.75,18.414286,517.350008,41.099327110356,0.219918078392241,0.361197823678984,0.456850996719611,1.39492714574874,-0.618327418766651,531.142198999999,536.859988,536.740036,541.650004,542.54998,538.79,531.81996,523.469968
"2014-02-27",517.140008,18.885,18.430357,527.670024,48.4137356243899,0.339141038652475,0.303620609482756,0.373136304620391,-1.14729796461052,-0.724121527935425,531.584799199999,536.740036,541.650004,542.54998,538.79,531.81996,523.469968,523.440008
"2014-02-28",529.079992,19.026787,18.647142,526.240036,47.5329097523076,0.298961504873847,0.286006873972852,0.316941769044863,-3.43324444613397,-1.26594611157513,532.016899399999,541.650004,542.54998,538.79,531.81996,523.469968,523.440008,530.320028
"2014-03-03",523.419988,18.951786,18.671785,527.760016,48.6033114052232,0.341669616936912,0.326590720154409,0.305406067870005,-5.25081257635902,-2.06291940453191,532.416999519999,542.54998,538.79,531.81996,523.469968,523.440008,530.320028,523.48002
"2014-03-04",531.000036,19.022858,18.848928,531.239996,51.0648371769795,0.439449440235394,0.360026854015382,0.324208149380881,-6.10143573151761,-2.87062266992905,532.919999079999,538.79,531.81996,523.469968,523.440008,530.320028,523.48002,519.610028
"2014-03-05",530.92004,19.098213,18.897499,532.359996,51.8638731811176,0.470918989512774,0.417346015561691,0.367987863243827,-6.36187392380429,-3.5688729207041,533.377699119999,531.81996,523.469968,523.440008,530.320028,523.48002,519.610028,521.68004
"2014-03-06",532.789992,19.087143,18.860714,530.749996,50.5851949375211,0.425681512426538,0.4453499807249,0.40757428343399,-6.78983544322255,-4.21306542520779,533.788799039999,523.469968,523.440008,530.320028,523.48002,519.610028,521.68004,517.959988
"2014-03-07",531.090028,18.999287,18.7875,530.440008,50.3279132107592,0.416971527925293,0.4378573432882,0.433517779858263,-6.8667654228302,-4.74380542473227,534.165099159999,523.440008,530.320028,523.48002,519.610028,521.68004,517.959988,519.010016
"2014-03-10",528.360028,19.047501,18.869286,530.92004,50.745685646666,0.489614317673378,0.444089119341734,0.442432147784944,-5.60230254010138,-4.91550484780609,534.513899639999,530.320028,523.48002,519.610028,521.68004,517.959988,519.010016,524.939968
"2014-03-11",535.45002,19.240713,19.02107,536.08996,55.1233836439102,0.885479298232031,0.597355047943565,0.493100503524499,-2.80091885241797,-4.49258764872847,534.887999519999,523.48002,519.610028,521.68004,517.959988,519.010016,524.939968,531.170024
"2014-03-12",534.510004,19.191071,19,536.609976,55.55131880022,0.907951942518821,0.761015186141408,0.600819784475569,0.639428766769559,-3.46618436562886,535.242999199999,519.610028,521.68004,517.959988,519.010016,524.939968,531.170024,531.700008
"2014-03-13",537.440008,19.273571,18.898571,530.650008,49.7015379660956,0.625520054463884,0.80631709840491,0.721562444163294,2.55220805278134,-2.26250588194682,535.504499319999,521.68004,517.959988,519.010016,524.939968,531.170024,531.700008,524.750016
"2014-03-14",528.789996,18.960358,18.678572,524.69004,44.6392505437684,0.377807130346741,0.637093042443147,0.734808442329821,2.28799520110268,-1.35240566533692,535.662499679999,517.959988,519.010016,524.939968,531.170024,531.700008,524.750016,567.77
"2014-03-17",527.70004,18.9275,18.780357,526.740004,46.6519659961797,0.463009362435046,0.488778849081889,0.644062996643315,1.81133372364024,-0.719657787541489,535.716299439999,519.010016,524.939968,531.170024,531.700008,524.750016,567.77,571.94004
"2014-03-18",525.900004,18.998928,18.757143,531.399988,51.0120288313933,0.650148123726597,0.496988205502793,0.540953365675942,1.7575141471734,-0.224223400598511,535.831599239999,524.939968,531.170024,531.700008,524.750016,567.77,571.94004,594.090028
"2014-03-19",532.260036,19.151428,18.892857,531.260016,50.8775228144103,0.521096564814211,0.544751350325283,0.510172801636654,1.7022835568077,0.161077990882731,535.894599519999,531.170024,531.700008,524.750016,567.77,571.94004,594.090028,592.329976
"2014-03-20",529.890004,19.02393,18.833929,528.700004,48.3656829043844,0.349556154513398,0.5069336143514,0.516224390059825,0.808360789538911,0.290534550613967,535.862499479999,531.700008,524.750016,567.77,571.94004,594.090028,592.329976,590.089976
"2014-03-21",531.929972,19.0625,18.797501,532.869988,52.4810615517478,0.592436289808893,0.487696336378832,0.513127100351838,0.994507634710882,0.43132916743335,535.931599279999,524.750016,567.77,571.94004,594.090028,592.329976,590.089976,591.480036
"2014-03-24",538.420008,19.303572,19.109285,539.190008,57.9511487050957,0.925142400000006,0.622378281440763,0.539002744056998,3.55449979422028,1.05596329279074,536.024699279999,567.77,571.94004,594.090028,592.329976,590.089976,591.480036,592.57996
"2014-03-25",541.500036,19.491072,19.27107,544.989984,62.246308854646,0.966592000000001,0.828056896602964,0.646043838140852,7.94327677800131,2.43342598983285,536.307799439999,571.94004,594.090028,592.329976,590.089976,591.480036,592.57996,600.959968
"2014-03-26",546.520016,19.607143,19.245001,539.779996,56.6486080904385,0.645384144023453,0.845706181341151,0.765380453128292,10.3143628364764,4.00961335916155,536.456599279999,594.090028,592.329976,590.089976,591.480036,592.57996,600.959968,594.41004
"2014-03-27",540.019984,19.339287,19.111429,537.46,54.3066232923832,0.556153487455457,0.722709877159635,0.798824318367916,11.1035195378422,5.42839459489769,536.604199599999,592.329976,590.089976,591.480036,592.57996,600.959968,594.41004,592.329976
"2014-03-28",538.319992,19.247856,19.080357,536.859988,53.6884178588978,0.533076092188965,0.578204574555956,0.715540211018913,11.1411738392791,6.57095044377397,536.772499479999,590.089976,591.480036,592.57996,600.959968,594.41004,592.329976,587.990004
"2014-03-31",539.23002,19.314644,19.140356,536.740036,53.5571586485774,0.528462551598102,0.539230710414173,0.61338172070992,10.8968035850965,7.43612107203848,536.872399839999,591.480036,592.57996,600.959968,594.41004,592.329976,587.990004,585.540032
"2014-04-01",537.759964,19.352501,19.170357,541.650004,58.0754425858827,0.717307561834261,0.592948735207107,0.570128006725744,12.3613607792311,8.421169013477,537.034399999999,592.57996,600.959968,594.41004,592.329976,587.990004,585.540032,592.830028
"2014-04-02",542.379992,19.41,19.295,542.54998,58.8653915876213,0.751922039348636,0.665897384260331,0.599358943293869,14.2822597216077,9.59338715510315,537.250699719999,600.959968,594.41004,592.329976,587.990004,585.540032,592.830028,593.759964
"2014-04-03",541.390024,19.375,19.201429,538.79,54.2650501439832,0.571008235294118,0.68007927882567,0.646308466097702,14.8821128273763,10.6511322895578,537.513700079999,594.41004,592.329976,587.990004,585.540032,592.830028,593.759964,593.869976
"2014-04-04",539.810012,19.285713,18.949286,531.81996,46.9415036160336,0.278149411764705,0.533693228802484,0.626556630629494,12.2369987161415,10.9683055748745,537.626299559999,592.329976,587.990004,585.540032,592.830028,593.759964,593.869976,588.81998
